site_no,Year,Flashiness,DIVISION,PROVINCE,SECTION,station_nm,DRAIN_SQKM,huc_cd,LAT_GAGE,LNG_GAGE,STATE,alt_va,geometry
03161000,1995,0.31238441374652237,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,05050001,36.393333,-81.406944,NC,2656.8,"c(1291877.6829, 1582174.2665)"
03161000,1996,0.2641794318535408,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,05050001,36.393333,-81.406944,NC,2656.8,"c(1291877.6829, 1582174.2665)"
03161000,1997,0.15016648487284,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,05050001,36.393333,-81.406944,NC,2656.8,"c(1291877.6829, 1582174.2665)"
03161000,1998,0.2603495426398013,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,05050001,36.393333,-81.406944,NC,2656.8,"c(1291877.6829, 1582174.2665)"
03161000,1999,0.20226665634315358,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,05050001,36.393333,-81.406944,NC,2656.8,"c(1291877.6829, 1582174.2665)"
03161000,2000,0.1542839213649691,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,05050001,36.393333,-81.406944,NC,2656.8,"c(1291877.6829, 1582174.2665)"
03161000,2001,0.17192361589435431,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,05050001,36.393333,-81.406944,NC,2656.8,"c(1291877.6829, 1582174.2665)"
03161000,2002,0.19613972726289564,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,05050001,36.393333,-81.406944,NC,2656.8,"c(1291877.6829, 1582174.2665)"
03161000,2003,0.20725831335596118,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,05050001,36.393333,-81.406944,NC,2656.8,"c(1291877.6829, 1582174.2665)"
03161000,2004,0.27229106866123115,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,05050001,36.393333,-81.406944,NC,2656.8,"c(1291877.6829, 1582174.2665)"
03161000,2005,0.18296200822439085,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,05050001,36.393333,-81.406944,NC,2656.8,"c(1291877.6829, 1582174.2665)"
03161000,2006,0.2185023913198658,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,05050001,36.393333,-81.406944,NC,2656.8,"c(1291877.6829, 1582174.2665)"
03161000,2007,0.15139247306670248,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,05050001,36.393333,-81.406944,NC,2656.8,"c(1291877.6829, 1582174.2665)"
03161000,2008,0.22426949639251123,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,05050001,36.393333,-81.406944,NC,2656.8,"c(1291877.6829, 1582174.2665)"
03161000,2009,0.19315089859794457,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,05050001,36.393333,-81.406944,NC,2656.8,"c(1291877.6829, 1582174.2665)"
03161000,2010,0.1930929849825139,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",527.8624,05050001,36.393333,-81.406944,NC,2656.8,"c(1291877.6829, 1582174.2665)"
03164000,1981,0.23945433637356206,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1982,0.198443419723691,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1983,0.2433849710592484,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1984,0.2031866729761942,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1985,0.20849433498657688,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1986,0.19713044798027365,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1987,0.19226539880887583,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1988,0.14953169147911247,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1989,0.2815712234677008,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1990,0.2242484056708519,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1991,0.18059811466398445,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1992,0.24784656279684583,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1993,0.18750187855046038,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1994,0.22845244882536714,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1995,0.304655810982599,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1996,0.2620227738587363,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1997,0.14800669156142107,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1998,0.2572579829382608,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,1999,0.17541627119438488,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,2000,0.17287662272315588,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,2001,0.1918780437427989,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,2002,0.20708010646174782,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,2003,0.24448942218689684,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,2004,0.2498912502733764,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,2005,0.1706113851782052,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,2006,0.2041951675071172,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,2007,0.168888814198777,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,2008,0.180011984434674,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,2009,0.2331530519070029,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03164000,2010,0.1925000969480746,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"NEW RIVER NEAR GALAX, VA",2952.736,05050001,36.64735,-80.978969,VA,2207.06,"c(1324974.5715, 1616177.2748)"
03165000,1981,0.30157992565055763,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1982,0.336734693877551,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1983,0.3889501408795786,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1984,0.2557423632488752,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1985,0.3665917674618731,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1986,0.26507650765076507,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1987,0.3102471055814757,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1988,0.19841454884588483,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1989,0.4703291923777421,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1990,0.2933611174421255,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1991,0.2517331690032352,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1992,0.3894523326572008,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1993,0.28607124017879454,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1994,0.40202027287713515,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1995,0.37201447527141135,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1996,0.4258100632244468,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1997,0.1722917800762112,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1998,0.3901905120224373,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,1999,0.2544969606748542,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,2000,0.19348381307379028,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,2001,0.2699495235934664,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,2002,0.23884808060339976,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,2003,0.4165672203672583,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,2004,0.3726813743405966,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,2005,0.3217914594010222,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,2006,0.3222356551660002,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,2007,0.2652259607956966,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,2008,0.2990953367710889,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,2009,0.2949485109935987,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03165000,2010,0.30589479016397053,APPALACHIAN HIGHLANDS,BLUE RIDGE,SOUTHERN,"CHESTNUT CREEK AT GALAX, VA",101.9961,05050001,36.645961,-80.919244,VA,2344.8,"c(1330223.1252, 1616858.0238)"
03170000,1981,0.26442398867963063,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1982,0.2648256946247728,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1983,0.2971430772094456,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1984,0.22673765336671517,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1985,0.3396871230673636,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1986,0.2280921541564922,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1987,0.28808094647789306,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1988,0.1695104895104895,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1989,0.3526326778761714,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1990,0.23827795104369626,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1991,0.20536325509296782,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1992,0.337295275616752,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1993,0.2848711549299264,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1994,0.23373826924965282,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1995,0.2805487636961438,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1996,0.3491114038307888,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1997,0.14974193924941426,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1998,0.28021625707863956,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,1999,0.2534338170047367,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,2000,0.25972927241962773,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,2001,0.21428600901437428,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,2002,0.270245519295022,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,2003,0.26891628313652394,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,2004,0.2964534863741022,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,2005,0.18235364707294144,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,2006,0.2652866529543664,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,2007,0.20076454953839148,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,2008,0.1872905724518035,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,2009,0.3725403682064347,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03170000,2010,0.24212652959181605,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"LITTLE RIVER AT GRAYSONTOWN, VA",794.6403,05050001,37.037626,-80.556724,VA,1815.6,"c(1354821.514, 1665297.0543)"
03173000,1981,0.2825302265524123,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"WALKER CREEK AT BANE, VA",773.3151,05050002,37.268178,-80.709512,VA,1665.92,"c(1337395.1856, 1688630.6558)"
03173000,1982,0.33148632301869124,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"WALKER CREEK AT BANE, VA",773.3151,05050002,37.268178,-80.709512,VA,1665.92,"c(1337395.1856, 1688630.6558)"
03173000,1983,0.30593521224117887,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"WALKER CREEK AT BANE, VA",773.3151,05050002,37.268178,-80.709512,VA,1665.92,"c(1337395.1856, 1688630.6558)"
03173000,1984,0.32520656392913416,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"WALKER CREEK AT BANE, VA",773.3151,05050002,37.268178,-80.709512,VA,1665.92,"c(1337395.1856, 1688630.6558)"
03173000,1985,0.29968591200428996,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"WALKER CREEK AT BANE, VA",773.3151,05050002,37.268178,-80.709512,VA,1665.92,"c(1337395.1856, 1688630.6558)"
03173000,1986,0.33625090310431005,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"WALKER CREEK AT BANE, VA",773.3151,05050002,37.268178,-80.709512,VA,1665.92,"c(1337395.1856, 1688630.6558)"
03173000,1987,0.3457353597675953,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"WALKER CREEK AT BANE, VA",773.3151,05050002,37.268178,-80.709512,VA,1665.92,"c(1337395.1856, 1688630.6558)"
